"Plot Title: Gap Mills"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 10039792, SEN S/N: 10039792)","Temp, °F (LGR S/N: 10039792, SEN S/N: 10039792)","Coupler Detached (LGR S/N: 10039792)","Coupler Attached (LGR S/N: 10039792)","Host Connected (LGR S/N: 10039792)","Stopped (LGR S/N: 10039792)","End Of File (LGR S/N: 10039792)"
12468,07/18/17 08:45:00 AM,99.8,50.47,,,,,
12469,07/18/17 09:00:00 AM,99.8,50.47,,,,,
12470,07/18/17 09:15:00 AM,99.8,50.47,,,,,
12471,07/18/17 09:30:00 AM,99.8,50.47,,,,,
12472,07/18/17 09:45:00 AM,99.8,50.47,,,,,
12473,07/18/17 10:00:00 AM,99.8,50.47,,,,,
12474,07/18/17 10:15:00 AM,99.8,50.47,,,,,
12475,07/18/17 10:30:00 AM,99.8,50.47,,,,,
12476,07/18/17 10:45:00 AM,99.8,50.47,,,,,
12477,07/18/17 11:00:00 AM,99.8,50.47,,,,,
12478,07/18/17 11:15:00 AM,100.2,50.50,,,,,
12479,07/18/17 11:30:00 AM,99.8,50.50,,,,,
12480,07/18/17 11:45:00 AM,99.8,50.47,,,,,
12481,07/18/17 12:00:00 PM,99.8,50.47,,,,,
12482,07/18/17 12:15:00 PM,99.8,50.47,,,,,
12483,07/18/17 12:30:00 PM,99.8,50.50,,,,,
12484,07/18/17 12:45:00 PM,99.8,50.50,,,,,
12485,07/18/17 01:00:00 PM,99.8,50.47,,,,,
12486,07/18/17 01:15:00 PM,99.8,50.50,,,,,
12487,07/18/17 01:30:00 PM,99.8,50.47,,,,,
12488,07/18/17 01:45:00 PM,99.8,50.50,,,,,
12489,07/18/17 02:00:00 PM,99.8,50.50,,,,,
12490,07/18/17 02:15:00 PM,99.8,50.47,,,,,
12491,07/18/17 02:30:00 PM,100.2,50.47,,,,,
12492,07/18/17 02:45:00 PM,99.8,50.47,,,,,
12493,07/18/17 03:00:00 PM,100.2,50.47,,,,,
12494,07/18/17 03:15:00 PM,99.8,50.47,,,,,
12495,07/18/17 03:30:00 PM,99.8,50.50,,,,,
12496,07/18/17 03:45:00 PM,99.8,50.47,,,,,
12497,07/18/17 04:00:00 PM,99.8,50.50,,,,,
12498,07/18/17 04:15:00 PM,99.8,50.50,,,,,
12499,07/18/17 04:30:00 PM,99.8,50.50,,,,,
12500,07/18/17 04:45:00 PM,99.8,50.50,,,,,
12501,07/18/17 05:00:00 PM,99.8,50.47,,,,,
12502,07/18/17 05:15:00 PM,99.8,50.47,,,,,
12503,07/18/17 05:30:00 PM,99.8,50.50,,,,,
12504,07/18/17 05:45:00 PM,99.5,50.47,,,,,
12505,07/18/17 06:00:00 PM,99.8,50.50,,,,,
12506,07/18/17 06:15:00 PM,99.8,50.50,,,,,
12507,07/18/17 06:30:00 PM,100.2,50.47,,,,,
12508,07/18/17 06:45:00 PM,99.8,50.47,,,,,
12509,07/18/17 07:00:00 PM,99.8,50.50,,,,,
12510,07/18/17 07:15:00 PM,99.8,50.47,,,,,
12511,07/18/17 07:30:00 PM,100.2,50.47,,,,,
12512,07/18/17 07:45:00 PM,99.8,50.50,,,,,
12513,07/18/17 08:00:00 PM,99.8,50.50,,,,,
12514,07/18/17 08:15:00 PM,99.8,50.50,,,,,
12515,07/18/17 08:30:00 PM,99.8,50.50,,,,,
12516,07/18/17 08:45:00 PM,99.8,50.50,,,,,
12517,07/18/17 09:00:00 PM,100.2,50.50,,,,,
12518,07/18/17 09:15:00 PM,99.8,50.50,,,,,
12519,07/18/17 09:30:00 PM,99.8,50.50,,,,,
12520,07/18/17 09:45:00 PM,99.8,50.50,,,,,
12521,07/18/17 10:00:00 PM,99.8,50.47,,,,,
12522,07/18/17 10:15:00 PM,99.8,50.47,,,,,
12523,07/18/17 10:30:00 PM,99.8,50.47,,,,,
12524,07/18/17 10:45:00 PM,99.8,50.47,,,,,
12525,07/18/17 11:00:00 PM,99.8,50.47,,,,,
12526,07/18/17 11:15:00 PM,99.8,50.47,,,,,
12527,07/18/17 11:30:00 PM,99.8,50.47,,,,,
12528,07/18/17 11:45:00 PM,99.8,50.47,,,,,
12529,07/19/17 12:00:00 AM,99.8,50.47,,,,,
12530,07/19/17 12:15:00 AM,99.8,50.47,,,,,
12531,07/19/17 12:30:00 AM,99.8,50.50,,,,,
12532,07/19/17 12:45:00 AM,99.8,50.47,,,,,
12533,07/19/17 01:00:00 AM,99.8,50.47,,,,,
12534,07/19/17 01:15:00 AM,99.8,50.47,,,,,
12535,07/19/17 01:30:00 AM,99.8,50.47,,,,,
12536,07/19/17 01:45:00 AM,99.8,50.47,,,,,
12537,07/19/17 02:00:00 AM,99.8,50.47,,,,,
12538,07/19/17 02:15:00 AM,99.8,50.50,,,,,
12539,07/19/17 02:30:00 AM,99.8,50.47,,,,,
12540,07/19/17 02:45:00 AM,99.8,50.50,,,,,
12541,07/19/17 03:00:00 AM,99.8,50.47,,,,,
12542,07/19/17 03:15:00 AM,99.8,50.47,,,,,
12543,07/19/17 03:30:00 AM,99.8,50.50,,,,,
12544,07/19/17 03:45:00 AM,99.8,50.50,,,,,
12545,07/19/17 04:00:00 AM,99.8,50.47,,,,,
12546,07/19/17 04:15:00 AM,99.8,50.47,,,,,
12547,07/19/17 04:30:00 AM,99.8,50.47,,,,,
12548,07/19/17 04:45:00 AM,99.8,50.47,,,,,
12549,07/19/17 05:00:00 AM,99.8,50.47,,,,,
12550,07/19/17 05:15:00 AM,99.8,50.47,,,,,
12551,07/19/17 05:30:00 AM,99.8,50.50,,,,,
12552,07/19/17 05:45:00 AM,99.5,50.47,,,,,
12553,07/19/17 06:00:00 AM,99.8,50.50,,,,,
12554,07/19/17 06:15:00 AM,100.2,50.47,,,,,
12555,07/19/17 06:30:00 AM,99.8,50.47,,,,,
12556,07/19/17 06:45:00 AM,99.8,50.47,,,,,
12557,07/19/17 07:00:00 AM,99.8,50.47,,,,,
12558,07/19/17 07:15:00 AM,99.8,50.47,,,,,
12559,07/19/17 07:30:00 AM,99.8,50.47,,,,,
12560,07/19/17 07:45:00 AM,99.8,50.50,,,,,
12561,07/19/17 08:00:00 AM,100.2,50.47,,,,,
12562,07/19/17 08:15:00 AM,99.8,50.47,,,,,
12563,07/19/17 08:30:00 AM,99.8,50.47,,,,,
12564,07/19/17 08:45:00 AM,99.8,50.47,,,,,
12565,07/19/17 09:00:00 AM,99.8,50.47,,,,,
12566,07/19/17 09:15:00 AM,99.8,50.47,,,,,
12567,07/19/17 09:30:00 AM,99.8,50.50,,,,,
12568,07/19/17 09:45:00 AM,99.8,50.47,,,,,
12569,07/19/17 10:00:00 AM,99.8,50.47,,,,,
12570,07/19/17 10:15:00 AM,99.8,50.47,,,,,
12571,07/19/17 10:30:00 AM,99.8,50.47,,,,,
12572,07/19/17 10:45:00 AM,99.8,50.47,,,,,
12573,07/19/17 11:00:00 AM,99.8,50.47,,,,,
12574,07/19/17 11:15:00 AM,99.8,50.47,,,,,
12575,07/19/17 11:30:00 AM,99.8,50.47,,,,,
12576,07/19/17 11:45:00 AM,99.8,50.47,,,,,
12577,07/19/17 12:00:00 PM,99.8,50.47,,,,,
12578,07/19/17 12:15:00 PM,99.8,50.47,,,,,
12579,07/19/17 12:30:00 PM,100.2,50.47,,,,,
12580,07/19/17 12:45:00 PM,99.8,50.47,,,,,
12581,07/19/17 01:00:00 PM,99.8,50.47,,,,,
12582,07/19/17 01:15:00 PM,99.8,50.47,,,,,
12583,07/19/17 01:30:00 PM,99.8,50.50,,,,,
12584,07/19/17 01:45:00 PM,99.8,50.47,,,,,
12585,07/19/17 02:00:00 PM,100.2,50.47,,,,,
12586,07/19/17 02:15:00 PM,99.8,50.47,,,,,
12587,07/19/17 02:30:00 PM,99.8,50.47,,,,,
12588,07/19/17 02:45:00 PM,99.8,50.47,,,,,
12589,07/19/17 03:00:00 PM,99.8,50.47,,,,,
12590,07/19/17 03:15:00 PM,99.8,50.47,,,,,
12591,07/19/17 03:30:00 PM,99.8,50.47,,,,,
12592,07/19/17 03:45:00 PM,99.8,50.47,,,,,
12593,07/19/17 04:00:00 PM,99.8,50.47,,,,,
12594,07/19/17 04:15:00 PM,99.8,50.47,,,,,
12595,07/19/17 04:30:00 PM,99.8,50.50,,,,,
12596,07/19/17 04:45:00 PM,99.8,50.47,,,,,
12597,07/19/17 05:00:00 PM,99.8,50.50,,,,,
12598,07/19/17 05:15:00 PM,99.8,50.50,,,,,
12599,07/19/17 05:30:00 PM,99.8,50.50,,,,,
12600,07/19/17 05:45:00 PM,99.8,50.47,,,,,
12601,07/19/17 06:00:00 PM,100.2,50.47,,,,,
12602,07/19/17 06:15:00 PM,99.8,50.50,,,,,
12603,07/19/17 06:30:00 PM,99.8,50.47,,,,,
12604,07/19/17 06:45:00 PM,99.8,50.50,,,,,
12605,07/19/17 07:00:00 PM,99.8,50.47,,,,,
12606,07/19/17 07:15:00 PM,99.8,50.47,,,,,
12607,07/19/17 07:30:00 PM,99.8,50.47,,,,,
12608,07/19/17 07:45:00 PM,99.8,50.47,,,,,
12609,07/19/17 08:00:00 PM,99.8,50.47,,,,,
12610,07/19/17 08:15:00 PM,99.8,50.50,,,,,
12611,07/19/17 08:30:00 PM,99.8,50.47,,,,,
12612,07/19/17 08:45:00 PM,99.8,50.47,,,,,
12613,07/19/17 09:00:00 PM,99.8,50.50,,,,,
12614,07/19/17 09:15:00 PM,99.8,50.47,,,,,
12615,07/19/17 09:30:00 PM,99.8,50.47,,,,,
12616,07/19/17 09:45:00 PM,99.8,50.47,,,,,
12617,07/19/17 10:00:00 PM,99.8,50.47,,,,,
12618,07/19/17 10:15:00 PM,99.8,50.50,,,,,
12619,07/19/17 10:30:00 PM,99.8,50.47,,,,,
12620,07/19/17 10:45:00 PM,99.8,50.50,,,,,
12621,07/19/17 11:00:00 PM,99.8,50.47,,,,,
12622,07/19/17 11:15:00 PM,99.8,50.47,,,,,
12623,07/19/17 11:30:00 PM,99.8,50.47,,,,,
12624,07/19/17 11:45:00 PM,99.8,50.47,,,,,
12625,07/20/17 12:00:00 AM,99.8,50.47,,,,,
12626,07/20/17 12:15:00 AM,99.8,50.47,,,,,
12627,07/20/17 12:30:00 AM,99.8,50.47,,,,,
12628,07/20/17 12:45:00 AM,100.6,50.47,,,,,
12629,07/20/17 01:00:00 AM,99.8,50.47,,,,,
12630,07/20/17 01:15:00 AM,99.8,50.47,,,,,
12631,07/20/17 01:30:00 AM,100.2,50.47,,,,,
12632,07/20/17 01:45:00 AM,100.2,50.47,,,,,
12633,07/20/17 02:00:00 AM,99.8,50.47,,,,,
12634,07/20/17 02:15:00 AM,99.8,50.50,,,,,
12635,07/20/17 02:30:00 AM,99.8,50.50,,,,,
12636,07/20/17 02:45:00 AM,100.2,50.47,,,,,
12637,07/20/17 03:00:00 AM,99.8,50.50,,,,,
12638,07/20/17 03:15:00 AM,100.2,50.50,,,,,
12639,07/20/17 03:30:00 AM,99.8,50.47,,,,,
12640,07/20/17 03:45:00 AM,99.8,50.47,,,,,
12641,07/20/17 04:00:00 AM,99.8,50.47,,,,,
12642,07/20/17 04:15:00 AM,99.8,50.47,,,,,
12643,07/20/17 04:30:00 AM,100.2,50.50,,,,,
12644,07/20/17 04:45:00 AM,100.6,50.47,,,,,
12645,07/20/17 05:00:00 AM,99.8,50.47,,,,,
12646,07/20/17 05:15:00 AM,99.8,50.47,,,,,
12647,07/20/17 05:30:00 AM,99.8,50.47,,,,,
12648,07/20/17 05:45:00 AM,99.8,50.47,,,,,
12649,07/20/17 06:00:00 AM,99.8,50.47,,,,,
12650,07/20/17 06:15:00 AM,99.8,50.47,,,,,
12651,07/20/17 06:30:00 AM,99.8,50.47,,,,,
12652,07/20/17 06:45:00 AM,99.8,50.50,,,,,
12653,07/20/17 07:00:00 AM,99.8,50.50,,,,,
12654,07/20/17 07:15:00 AM,99.8,50.50,,,,,
12655,07/20/17 07:30:00 AM,99.8,50.47,,,,,
12656,07/20/17 07:45:00 AM,99.8,50.47,,,,,
12657,07/20/17 08:00:00 AM,99.8,50.47,,,,,
12658,07/20/17 08:15:00 AM,99.8,50.47,,,,,
12659,07/20/17 08:30:00 AM,100.2,50.50,,,,,
12660,07/20/17 08:45:00 AM,100.2,50.47,,,,,
12661,07/20/17 09:00:00 AM,100.2,50.50,,,,,
12662,07/20/17 09:15:00 AM,99.8,50.47,,,,,
12663,07/20/17 09:30:00 AM,99.8,50.50,,,,,
12664,07/20/17 09:45:00 AM,99.8,50.47,,,,,
12665,07/20/17 10:00:00 AM,99.8,50.50,,,,,
12666,07/20/17 10:15:00 AM,99.8,50.50,,,,,
12667,07/20/17 10:30:00 AM,99.8,50.47,,,,,
12668,07/20/17 10:45:00 AM,99.8,50.47,,,,,
12669,07/20/17 11:00:00 AM,99.8,50.47,,,,,
12670,07/20/17 11:15:00 AM,99.8,50.47,,,,,
12671,07/20/17 11:30:00 AM,99.8,50.50,,,,,
12672,07/20/17 11:45:00 AM,99.8,50.47,,,,,
12673,07/20/17 12:00:00 PM,99.8,50.47,,,,,
12674,07/20/17 12:15:00 PM,99.8,50.47,,,,,
12675,07/20/17 12:30:00 PM,99.8,50.50,,,,,
12676,07/20/17 12:45:00 PM,99.8,50.47,,,,,
12677,07/20/17 01:00:00 PM,100.2,50.47,,,,,
12678,07/20/17 01:15:00 PM,100.2,50.47,,,,,
12679,07/20/17 01:30:00 PM,99.8,50.50,,,,,
12680,07/20/17 01:45:00 PM,100.2,50.50,,,,,
12681,07/20/17 02:00:00 PM,99.8,50.50,,,,,
12682,07/20/17 02:15:00 PM,100.2,50.47,,,,,
12683,07/20/17 02:30:00 PM,100.2,50.47,,,,,
12684,07/20/17 02:45:00 PM,99.8,50.50,,,,,
12685,07/20/17 03:00:00 PM,99.8,50.47,,,,,
12686,07/20/17 03:15:00 PM,100.2,50.50,,,,,
12687,07/20/17 03:30:00 PM,99.8,50.47,,,,,
12688,07/20/17 03:45:00 PM,99.8,50.47,,,,,
12689,07/20/17 04:00:00 PM,99.8,50.47,,,,,
12690,07/20/17 04:15:00 PM,100.2,50.50,,,,,
12691,07/20/17 04:30:00 PM,100.2,50.47,,,,,
12692,07/20/17 04:45:00 PM,99.8,50.47,,,,,
12693,07/20/17 05:00:00 PM,99.8,50.47,,,,,
12694,07/20/17 05:15:00 PM,100.2,50.47,,,,,
12695,07/20/17 05:30:00 PM,99.8,50.50,,,,,
12696,07/20/17 05:45:00 PM,100.2,50.47,,,,,
12697,07/20/17 06:00:00 PM,99.8,50.47,,,,,
12698,07/20/17 06:15:00 PM,100.6,50.50,,,,,
12699,07/20/17 06:30:00 PM,99.8,50.47,,,,,
12700,07/20/17 06:45:00 PM,100.2,50.47,,,,,
12701,07/20/17 07:00:00 PM,99.8,50.50,,,,,
12702,07/20/17 07:15:00 PM,99.8,50.47,,,,,
12703,07/20/17 07:30:00 PM,99.8,50.50,,,,,
12704,07/20/17 07:45:00 PM,99.8,50.50,,,,,
12705,07/20/17 08:00:00 PM,99.8,50.47,,,,,
12706,07/20/17 08:15:00 PM,100.2,50.47,,,,,
12707,07/20/17 08:30:00 PM,100.2,50.47,,,,,
12708,07/20/17 08:45:00 PM,99.8,50.47,,,,,
12709,07/20/17 09:00:00 PM,99.8,50.50,,,,,
12710,07/20/17 09:15:00 PM,99.8,50.47,,,,,
12711,07/20/17 09:30:00 PM,100.2,50.47,,,,,
12712,07/20/17 09:45:00 PM,99.8,50.50,,,,,
12713,07/20/17 10:00:00 PM,100.6,50.50,,,,,
12714,07/20/17 10:15:00 PM,99.8,50.50,,,,,
12715,07/20/17 10:30:00 PM,99.8,50.50,,,,,
12716,07/20/17 10:45:00 PM,99.8,50.47,,,,,
12717,07/20/17 11:00:00 PM,100.2,50.47,,,,,
12718,07/20/17 11:15:00 PM,99.8,50.50,,,,,
12719,07/20/17 11:30:00 PM,99.8,50.47,,,,,
12720,07/20/17 11:45:00 PM,100.6,50.47,,,,,
12721,07/21/17 12:00:00 AM,100.2,50.47,,,,,
12722,07/21/17 12:15:00 AM,99.8,50.47,,,,,
12723,07/21/17 12:30:00 AM,99.8,50.47,,,,,
12724,07/21/17 12:45:00 AM,99.8,50.50,,,,,
12725,07/21/17 01:00:00 AM,99.8,50.47,,,,,
12726,07/21/17 01:15:00 AM,100.2,50.47,,,,,
12727,07/21/17 01:30:00 AM,99.8,50.47,,,,,
12728,07/21/17 01:45:00 AM,100.6,50.50,,,,,
12729,07/21/17 02:00:00 AM,99.8,50.47,,,,,
12730,07/21/17 02:15:00 AM,100.6,50.47,,,,,
12731,07/21/17 02:30:00 AM,99.8,50.47,,,,,
12732,07/21/17 02:45:00 AM,99.8,50.47,,,,,
12733,07/21/17 03:00:00 AM,99.8,50.50,,,,,
12734,07/21/17 03:15:00 AM,99.8,50.50,,,,,
12735,07/21/17 03:30:00 AM,99.8,50.47,,,,,
12736,07/21/17 03:45:00 AM,99.8,50.47,,,,,
12737,07/21/17 04:00:00 AM,99.8,50.47,,,,,
12738,07/21/17 04:15:00 AM,99.8,50.50,,,,,
12739,07/21/17 04:30:00 AM,99.8,50.47,,,,,
12740,07/21/17 04:45:00 AM,100.2,50.50,,,,,
12741,07/21/17 05:00:00 AM,100.2,50.50,,,,,
12742,07/21/17 05:15:00 AM,99.8,50.50,,,,,
12743,07/21/17 05:30:00 AM,99.8,50.47,,,,,
12744,07/21/17 05:45:00 AM,99.8,50.47,,,,,
12745,07/21/17 06:00:00 AM,99.8,50.47,,,,,
12746,07/21/17 06:15:00 AM,99.8,50.50,,,,,
12747,07/21/17 06:30:00 AM,99.8,50.50,,,,,
12748,07/21/17 06:45:00 AM,99.8,50.50,,,,,
12749,07/21/17 07:00:00 AM,99.8,50.50,,,,,
12750,07/21/17 07:15:00 AM,100.2,50.47,,,,,
12751,07/21/17 07:30:00 AM,99.8,50.47,,,,,
12752,07/21/17 07:45:00 AM,100.2,50.47,,,,,
12753,07/21/17 08:00:00 AM,100.2,50.47,,,,,
12754,07/21/17 08:15:00 AM,99.8,50.50,,,,,
12755,07/21/17 08:30:00 AM,100.2,50.50,,,,,
12756,07/21/17 08:45:00 AM,100.2,50.50,,,,,
12757,07/21/17 09:00:00 AM,99.8,50.50,,,,,
12758,07/21/17 09:15:00 AM,99.8,50.50,,,,,
12759,07/21/17 09:30:00 AM,100.2,50.50,,,,,
12760,07/21/17 09:45:00 AM,99.8,50.50,,,,,
12761,07/21/17 10:00:00 AM,99.8,50.50,,,,,
12762,07/21/17 10:15:00 AM,100.6,50.50,,,,,
12763,07/21/17 10:30:00 AM,100.2,50.50,,,,,
12764,07/21/17 10:45:00 AM,100.2,50.47,,,,,
12765,07/21/17 11:00:00 AM,100.2,50.50,,,,,
12766,07/21/17 11:15:00 AM,99.8,50.50,,,,,
12767,07/21/17 11:30:00 AM,99.8,50.50,,,,,
12768,07/21/17 11:45:00 AM,99.8,50.50,,,,,
12769,07/21/17 12:00:00 PM,100.2,50.50,,,,,
12770,07/21/17 12:15:00 PM,100.2,50.50,,,,,
12771,07/21/17 12:30:00 PM,100.2,50.50,,,,,
12772,07/21/17 12:45:00 PM,100.2,50.50,,,,,
12773,07/21/17 01:00:00 PM,100.2,50.50,,,,,
12774,07/21/17 01:15:00 PM,100.2,50.50,,,,,
12775,07/21/17 01:30:00 PM,99.8,50.50,,,,,
12776,07/21/17 01:45:00 PM,100.2,50.50,,,,,
12777,07/21/17 02:00:00 PM,100.2,50.50,,,,,
12778,07/21/17 02:15:00 PM,100.2,50.47,,,,,
12779,07/21/17 02:30:00 PM,99.8,50.50,,,,,
12780,07/21/17 02:45:00 PM,99.8,50.50,,,,,
12781,07/21/17 03:00:00 PM,100.2,50.50,,,,,
12782,07/21/17 03:15:00 PM,100.2,50.50,,,,,
12783,07/21/17 03:30:00 PM,99.8,50.52,,,,,
12784,07/21/17 03:45:00 PM,99.8,50.50,,,,,
12785,07/21/17 04:00:00 PM,99.8,50.50,,,,,
12786,07/21/17 04:15:00 PM,99.8,50.50,,,,,
12787,07/21/17 04:30:00 PM,100.2,50.50,,,,,
12788,07/21/17 04:45:00 PM,99.8,50.50,,,,,
12789,07/21/17 05:00:00 PM,99.8,50.50,,,,,
12790,07/21/17 05:15:00 PM,99.8,50.50,,,,,
12791,07/21/17 05:30:00 PM,100.2,50.47,,,,,
12792,07/21/17 05:45:00 PM,99.8,50.47,,,,,
12793,07/21/17 06:00:00 PM,99.8,50.50,,,,,
12794,07/21/17 06:15:00 PM,99.8,50.50,,,,,
12795,07/21/17 06:30:00 PM,99.8,50.50,,,,,
12796,07/21/17 06:45:00 PM,100.2,50.50,,,,,
12797,07/21/17 07:00:00 PM,100.2,50.50,,,,,
12798,07/21/17 07:15:00 PM,99.8,50.47,,,,,
12799,07/21/17 07:30:00 PM,99.8,50.50,,,,,
12800,07/21/17 07:45:00 PM,99.8,50.50,,,,,
12801,07/21/17 08:00:00 PM,100.2,50.50,,,,,
12802,07/21/17 08:15:00 PM,99.8,50.50,,,,,
12803,07/21/17 08:30:00 PM,100.2,50.50,,,,,
12804,07/21/17 08:45:00 PM,100.2,50.50,,,,,
12805,07/21/17 09:00:00 PM,99.8,50.50,,,,,
12806,07/21/17 09:15:00 PM,100.2,50.50,,,,,
12807,07/21/17 09:30:00 PM,100.2,50.50,,,,,
12808,07/21/17 09:45:00 PM,100.2,50.50,,,,,
12809,07/21/17 10:00:00 PM,99.8,50.50,,,,,
12810,07/21/17 10:15:00 PM,100.2,50.50,,,,,
12811,07/21/17 10:30:00 PM,99.8,50.50,,,,,
12812,07/21/17 10:45:00 PM,99.8,50.50,,,,,
12813,07/21/17 11:00:00 PM,99.8,50.50,,,,,
12814,07/21/17 11:15:00 PM,99.8,50.47,,,,,
12815,07/21/17 11:30:00 PM,100.2,50.50,,,,,
12816,07/21/17 11:45:00 PM,99.8,50.50,,,,,
12817,07/22/17 12:00:00 AM,100.2,50.50,,,,,
12818,07/22/17 12:15:00 AM,99.8,50.50,,,,,
12819,07/22/17 12:30:00 AM,100.2,50.50,,,,,
12820,07/22/17 12:45:00 AM,99.8,50.50,,,,,
12821,07/22/17 01:00:00 AM,100.2,50.50,,,,,
12822,07/22/17 01:15:00 AM,99.8,50.50,,,,,
12823,07/22/17 01:30:00 AM,100.2,50.50,,,,,
12824,07/22/17 01:45:00 AM,99.8,50.50,,,,,
12825,07/22/17 02:00:00 AM,99.8,50.50,,,,,
12826,07/22/17 02:15:00 AM,100.2,50.50,,,,,
12827,07/22/17 02:30:00 AM,99.8,50.50,,,,,
12828,07/22/17 02:45:00 AM,100.2,50.50,,,,,
12829,07/22/17 03:00:00 AM,99.8,50.47,,,,,
12830,07/22/17 03:15:00 AM,99.8,50.50,,,,,
12831,07/22/17 03:30:00 AM,100.2,50.50,,,,,
12832,07/22/17 03:45:00 AM,99.8,50.47,,,,,
12833,07/22/17 04:00:00 AM,99.8,50.50,,,,,
12834,07/22/17 04:15:00 AM,99.8,50.50,,,,,
12835,07/22/17 04:30:00 AM,100.2,50.50,,,,,
12836,07/22/17 04:45:00 AM,99.8,50.50,,,,,
12837,07/22/17 05:00:00 AM,99.8,50.50,,,,,
12838,07/22/17 05:15:00 AM,99.8,50.52,,,,,
12839,07/22/17 05:30:00 AM,99.8,50.50,,,,,
12840,07/22/17 05:45:00 AM,100.2,50.50,,,,,
12841,07/22/17 06:00:00 AM,99.8,50.50,,,,,
12842,07/22/17 06:15:00 AM,99.8,50.50,,,,,
12843,07/22/17 06:30:00 AM,99.8,50.47,,,,,
12844,07/22/17 06:45:00 AM,99.8,50.50,,,,,
12845,07/22/17 07:00:00 AM,99.8,50.50,,,,,
12846,07/22/17 07:15:00 AM,99.8,50.50,,,,,
12847,07/22/17 07:30:00 AM,99.8,50.47,,,,,
12848,07/22/17 07:45:00 AM,99.8,50.50,,,,,
12849,07/22/17 08:00:00 AM,99.8,50.50,,,,,
12850,07/22/17 08:15:00 AM,99.8,50.50,,,,,
12851,07/22/17 08:30:00 AM,99.8,50.47,,,,,
12852,07/22/17 08:45:00 AM,99.8,50.50,,,,,
12853,07/22/17 09:00:00 AM,100.2,50.50,,,,,
12854,07/22/17 09:15:00 AM,100.2,50.50,,,,,
12855,07/22/17 09:30:00 AM,99.8,50.50,,,,,
12856,07/22/17 09:45:00 AM,99.8,50.50,,,,,
12857,07/22/17 10:00:00 AM,99.8,50.50,,,,,
12858,07/22/17 10:15:00 AM,100.2,50.50,,,,,
12859,07/22/17 10:30:00 AM,100.2,50.50,,,,,
12860,07/22/17 10:45:00 AM,100.2,50.50,,,,,
12861,07/22/17 11:00:00 AM,100.6,50.50,,,,,
12862,07/22/17 11:15:00 AM,99.8,50.50,,,,,
12863,07/22/17 11:30:00 AM,99.8,50.50,,,,,
12864,07/22/17 11:45:00 AM,99.8,50.50,,,,,
12865,07/22/17 12:00:00 PM,99.8,50.50,,,,,
12866,07/22/17 12:15:00 PM,99.8,50.50,,,,,
12867,07/22/17 12:30:00 PM,99.8,50.52,,,,,
12868,07/22/17 12:45:00 PM,100.2,50.50,,,,,
12869,07/22/17 01:00:00 PM,100.2,50.50,,,,,
12870,07/22/17 01:15:00 PM,100.6,50.50,,,,,
12871,07/22/17 01:30:00 PM,100.6,50.50,,,,,
12872,07/22/17 01:45:00 PM,99.8,50.50,,,,,
12873,07/22/17 02:00:00 PM,99.8,50.50,,,,,
12874,07/22/17 02:15:00 PM,99.8,50.50,,,,,
12875,07/22/17 02:30:00 PM,99.8,50.50,,,,,
12876,07/22/17 02:45:00 PM,99.8,50.52,,,,,
12877,07/22/17 03:00:00 PM,100.6,50.50,,,,,
12878,07/22/17 03:15:00 PM,99.8,50.50,,,,,
12879,07/22/17 03:30:00 PM,100.2,50.50,,,,,
12880,07/22/17 03:45:00 PM,99.8,50.52,,,,,
12881,07/22/17 04:00:00 PM,100.2,50.50,,,,,
12882,07/22/17 04:15:00 PM,100.2,50.50,,,,,
12883,07/22/17 04:30:00 PM,100.2,50.50,,,,,
12884,07/22/17 04:45:00 PM,99.8,50.50,,,,,
12885,07/22/17 05:00:00 PM,100.2,50.50,,,,,
12886,07/22/17 05:15:00 PM,100.2,50.50,,,,,
12887,07/22/17 05:30:00 PM,99.8,50.50,,,,,
12888,07/22/17 05:45:00 PM,99.8,50.50,,,,,
12889,07/22/17 06:00:00 PM,99.8,50.50,,,,,
12890,07/22/17 06:15:00 PM,100.2,50.50,,,,,
12891,07/22/17 06:30:00 PM,99.8,50.52,,,,,
12892,07/22/17 06:45:00 PM,99.8,50.50,,,,,
12893,07/22/17 07:00:00 PM,99.8,50.50,,,,,
12894,07/22/17 07:15:00 PM,99.8,50.50,,,,,
12895,07/22/17 07:30:00 PM,99.8,50.50,,,,,
12896,07/22/17 07:45:00 PM,99.8,50.50,,,,,
12897,07/22/17 08:00:00 PM,100.2,50.50,,,,,
12898,07/22/17 08:15:00 PM,99.8,50.50,,,,,
12899,07/22/17 08:30:00 PM,100.2,50.50,,,,,
12900,07/22/17 08:45:00 PM,99.8,50.50,,,,,
12901,07/22/17 09:00:00 PM,99.8,50.50,,,,,
12902,07/22/17 09:15:00 PM,100.2,50.47,,,,,
12903,07/22/17 09:30:00 PM,100.2,50.50,,,,,
12904,07/22/17 09:45:00 PM,99.8,50.50,,,,,
12905,07/22/17 10:00:00 PM,100.2,50.50,,,,,
12906,07/22/17 10:15:00 PM,99.8,50.50,,,,,
12907,07/22/17 10:30:00 PM,99.8,50.50,,,,,
12908,07/22/17 10:45:00 PM,99.8,50.50,,,,,
12909,07/22/17 11:00:00 PM,99.8,50.50,,,,,
12910,07/22/17 11:15:00 PM,99.8,50.50,,,,,
12911,07/22/17 11:30:00 PM,99.8,50.47,,,,,
12912,07/22/17 11:45:00 PM,99.8,50.50,,,,,
